time,pos_x,pos_y,yaw,speed,acceleration,steer_deg,session_id
1628.0589015910748,-15.427959272936373,17.866504835056343,1.1102852688103535,1.4773466344400905,0.18821747092294672,37.37903594970703,9
1628.063901591075,-15.424638231719152,17.87310521695017,1.113827015941121,1.4784481084276566,1.1697715318065072,38.19556427001953,9
1628.068901591075,-15.422726098238611,17.880799624573186,1.1335686080181893,1.4890443497581556,1.5000982770505766,38.96673583984375,9
1628.0739015910751,-15.420085155736196,17.887929807421557,1.144104002232336,1.4934490911981624,0.823705973026656,38.96673583984375,9
1628.0789015910752,-15.417500653084337,17.895093852541788,1.1545225846699494,1.4972814094884221,0.7266941790142756,39.42036437988281,9
1628.0839015910753,-15.414955362394029,17.902281423700597,1.164860011348921,1.5007160329883051,0.6694912336458803,40.645164489746094,9
1628.0889015910755,-15.41253575086037,17.90953518648839,1.1758458414372686,1.503976321824881,0.6270323684457013,40.645164489746094,9
1628.0939015910756,-15.410296549290232,17.916883966060897,1.187762441897964,1.5069863566727622,0.6020069695762409,41.280242919921875,9
1628.0989015910757,-15.408057347720096,17.924232745633404,1.1996790423586592,1.5099963915206434,0.6020069695762409,41.280242919921875,9
1628.1039015910758,-15.40581814614996,17.93158152520591,1.2115956428193546,1.5130064263685246,0.46508433797014526,42.00605010986328,9
1628.108901591076,-15.403260224099817,17.93873752375481,1.2184889745173155,1.5146472349003448,0.2820931703054086,42.323585510253906,9
1628.113901591076,-15.40059506641044,17.945828659837712,1.223692193810821,1.5158273580715786,0.335415578649112,42.323585510253906,9
1628.118901591076,-15.398762764090062,17.95325506054809,1.2364268875756772,1.518001390686836,0.5321899691315579,42.323585510253906,9
1628.1239015910762,-15.397746495125707,17.961009954210915,1.2565409350884509,1.5211492577628942,0.5265130351483238,42.323585510253906,9
1628.1289015910763,-15.396295097755619,17.968630577500427,1.2714458944253486,1.5232665210383192,0.3762638729526646,42.323585510253906,9
1628.1339015910764,-15.394644465921955,17.97618972172894,1.2839657419774018,1.5249118964924209,0.3094785766561303,42.323585510253906,9
1628.1389015910765,-15.393119354732573,17.983769727619077,1.296417257362953,1.5263613068048805,0.28319607945819225,42.323585510253906,9
